article_id	now_field_2	date_original	date_iso	country_code	source_name	url	title	article_file	source_file
32043541	513	20-08-28	2020-08-28	US	jpost.com	https://www.jpost.com/Operation-Protective-Edge/PA-foreign-minister-visits-ICC-in-push-to-try-Israel-for-war-crimes-in-Gaza-370095	PA foreign minister tells ICC there is 'clear evidence' of ...	text-20-08/20-08-us3.txt	now-sources-2020.txt
32043676	292	20-08-28	2020-08-28	US	jpost.com	https://www.jpost.com/breaking-news/idf-strikes-in-gaza-in-response-to-incendiary-balloons-638896	IDF strikes Gaza outposts in response to incendiary ...	text-20-08/20-08-us4.txt	now-sources-2020.txt
32043677	1233	20-08-28	2020-08-28	US	jpost.com	https://www.jpost.com/Features/In-Thespotlight/The-rise-of-Raed-Salah	The rise of Raed Salah - The Jerusalem Post	text-20-08/20-08-us4.txt	now-sources-2020.txt
85784288	368	20-08-28	2020-08-28	US	YAHOO!	https://news.yahoo.com/double-lockdown-covid-19-adds-162705985.html	'Double lockdown': COVID-19 adds to blockaded Gaza's despair	text-20-08/20-08-us5.txt	now-sources-2020.txt
85785308	1141	20-08-28	2020-08-28	US	Houston Chronicle	https://www.chron.com/news/article/Virus-lockdown-brings-new-misery-to-15521094.php	Virus lockdown brings new misery to long-suffering Gaza	text-20-08/20-08-us1.txt	now-sources-2020.txt
85786228	1283	20-08-28	2020-08-28	US	Associated Press	https://apnews.com/abcb0ed9a84e2d3da7d87c28641ccc21	UAE and Israel to establish full diplomatic ties	text-20-08/20-08-us2.txt	now-sources-2020.txt
85787889	500	20-08-28	2020-08-28	US	The Jerusalem Post Blogs	https://www.jpost.com/middle-east/ben-gurion-airport-lists-first-ever-commercial-flights-to-uae-640321	Ben-Gurion Airport lists first-ever commercial flights to UAE	text-20-08/20-08-us5.txt	now-sources-2020.txt
85789611	286	20-08-28	2020-08-28	US	Reuters on MSN.com	https://www.msn.com/en-gb/news/world/israel-strikes-hamas-in-gaza-over-rockets-fire-balloons/ar-BB18rKWn	Israel strikes Hamas in Gaza over rockets, fire balloons	text-20-08/20-08-us1.txt	now-sources-2020.txt
85789804	413	20-08-28	2020-08-28	US	Washington Times	https://www.washingtontimes.com/news/2020/aug/28/israel-strikes-gaza-after-palestinian-militants-fi/	Israel strikes Gaza after Palestinian militants fire rockets	text-20-08/20-08-us1.txt	now-sources-2020.txt
85790164	608	20-08-28	2020-08-28	US	Al Jazeera English on MSN.com	https://www.msn.com/en-us/news/world/hamas-israel-trade-fire-as-gaza-flareup-shows-no-sign-of-abating/ar-BB18sqII	Hamas, Israel trade fire as Gaza flareup shows no sign of abating	text-20-08/20-08-us4.txt	now-sources-2020.txt
85792619	2774	20-08-28	2020-08-28	US	Portland Press Herald	https://www.pressherald.com/2020/08/28/the-latest-wealthy-nations-applaud-their-leaders-covid-19-responses-the-u-s-and-britain-are-exceptions/	The Latest: Four people at RNC in Charlotte test positive for virus	text-20-08/20-08-us1.txt	now-sources-2020.txt
62091256	1133	20-08-28	2020-08-28	ZA	mybroadband.co.za	https://mybroadband.co.za/forum/threads/israel-and-uae-strike-historic-deal-to-normalise-relations.1097900/page-2	Israel and UAE strike historic deal to normalise relations ...	text-20-08/20-08-za.txt	now-sources-2020.txt
62091906	345	20-08-28	2020-08-28	ZA	defenceweb.co.za	https://www.defenceweb.co.za/middle-east/middle-east-middle-east/israel-strikes-hamas-in-gaza-over-rockets-fire-balloons/	Israel strikes Hamas in Gaza over rockets, fire balloons ...	text-20-08/20-08-za.txt	now-sources-2020.txt
42235379	1228	20-08-29	2020-08-29	HK	asiatimes.com	https://asiatimes.com/2020/08/erdogan-snubs-uae-backs-palestinian-resistance/	Erdogan snubs UAE, backs Palestinian resistance - Asia Times	text-20-08/20-08-hk.txt	now-sources-2020.txt
42235199	562	20-08-29	2020-08-29	MY	thesundaily.my	https://www.thesundaily.my/world/reuters/factbox-latest-on-the-worldwide-spread-of-coronavirus-DI3648533	FACTBOX-Latest on the worldwide spread of coronavirus	text-20-08/20-08-my.txt	now-sources-2020.txt
32045025	1280	20-08-29	2020-08-29	US	jpost.com	https://www.jpost.com/Opinion/A-dose-of-nuance-Hope-youre-having-a-good-summer-372646	A dose of nuance: Hope you're having a good summer - The ...	text-20-08/20-08-us2.txt	now-sources-2020.txt
32045444	950	20-08-29	2020-08-29	US	jpost.com	https://www.jpost.com/Arab-Israeli-Conflict/European-unilateral-recognition-of-Palestinian-state-irresponsible-Netanyahu-tells-EUs-Mogherini-381103	European unilateral recognition of Palestinian state ...	text-20-08/20-08-us3.txt	now-sources-2020.txt
32045478	500	20-08-29	2020-08-29	US	aljazeera.com	https://www.aljazeera.com/news/2020/08/israel-bombs-gaza-warning-hamas-risks-war-200819072732931.html	Israel bombs Gaza after warning Hamas it risks war | News ...	text-20-08/20-08-us4.txt	now-sources-2020.txt
85794793	679	20-08-29	2020-08-29	US	The Jerusalem Post Blogs	https://www.jpost.com/israel-news/qatari-envoy-security-officials-discuss-escalating-israeli-gaza-violence-640416	Qatari envoy, security officials met over escalating Gaza viollence	text-20-08/20-08-us5.txt	now-sources-2020.txt
85795019	676	20-08-29	2020-08-29	US	The Jerusalem Post Blogs	https://www.jpost.com/arab-israeli-conflict/hamas-leader-we-wont-stop-until-blockade-is-completely-lifted-640426	Hamas leader: We won't stop until blockade is completely lifted	text-20-08/20-08-us1.txt	now-sources-2020.txt
85796415	960	20-08-29	2020-08-29	US	PBS	https://www.pbs.org/newshour/world/uae-formally-ends-israel-boycott-amid-us-brokered-deal	UAE formally ends Israel boycott amid US-brokered deal	text-20-08/20-08-us1.txt	now-sources-2020.txt
85799100	246	20-08-29	2020-08-29	US	UPI.com	https://www.upi.com/Top_News/World-News/2020/08/29/United-Arab-Emirates-abolishes-1972-boycott-law-against-Israel/9801598717837/	United Arab Emirates abolishes 1972 boycott law against Israel	text-20-08/20-08-us1.txt	now-sources-2020.txt
62095000	855	20-08-29	2020-08-29	ZA	cnbcafrica.com	https://www.cnbcafrica.com/africa-press-office/2020/08/29/coronavirus-libya-statement-by-whos-regional-director-on-covid-19-developments-in-the-eastern-mediterranean-region/	Coronavirus - Libya: Statement by WHO&amp;apos;s Regional ...	text-20-08/20-08-za.txt	now-sources-2020.txt
85799628	430	20-08-30	2020-08-30	BD	GlobalSecurity.org	http://www.globalsecurity.org/military/library/news/2020/08/mil-200830-presstv01.htm	Hamas vows to end all forms of Israeli siege on Gaza	text-20-08/20-08-bd.txt	now-sources-2020.txt
42236135	542	20-08-30	2020-08-30	GB	zawya.com	https://www.zawya.com/saudi-arabia/en/multimedia/gallery/200829063717GIMW/	Pictures of the week | Zawya KSA Edition	text-20-08/20-08-gb.txt	now-sources-2020.txt
62095062	563	20-08-30	2020-08-30	IE	southernstar.ie	https://www.southernstar.ie/letters/jews-equal-claim-to-land-is-preposterous-4210568	Jews' equal claim to land is preposterous | Southern Star	text-20-08/20-08-ie.txt	now-sources-2020.txt
72206504	3639	20-08-30	2020-08-30	IN	newsclick.in	https://staging.newsclick.in/apartheid-and-occupation-under-international-law	Apartheid and Occupation under International Law | NewsClick	text-20-08/20-08-in.txt	now-sources-2020.txt
72206506	2202	20-08-30	2020-08-30	IN	newsclick.in	https://staging.newsclick.in/holocaust-denied-lying-silence-those-who-know	Holocaust Denied; The Lying Silence of Those Who Know ...	text-20-08/20-08-in.txt	now-sources-2020.txt
72207160	416	20-08-30	2020-08-30	IN	thecitizen.in	https://www.thecitizen.in/index.php/en/NewsDetail/index/16/19286/Ode-to-Resistance-Video-Clip-from-Palestine	Ode to Resistance: Video-Clip from Palestine	text-20-08/20-08-in.txt	now-sources-2020.txt
72207161	1219	20-08-30	2020-08-30	IN	thecitizen.in	https://www.thecitizen.in/index.php/en/NewsDetail/index/4/19287/Trumps-West-Asia-Push-Fraught-With-Fatal-Consequences	Trump's West Asia Push Fraught With Fatal Consequences	text-20-08/20-08-in.txt	now-sources-2020.txt
72207766	3135	20-08-30	2020-08-30	IN	newsclick.in	https://staging.newsclick.in/essence-colonialism	The Essence of Colonialism | NewsClick	text-20-08/20-08-in.txt	now-sources-2020.txt
72209199	1525	20-08-30	2020-08-30	IN	newsclick.in	https://staging.newsclick.in/fodder-israeli-right	Fodder for the Israeli Right | NewsClick	text-20-08/20-08-in.txt	now-sources-2020.txt
32046781	1299	20-08-30	2020-08-30	NZ	thedailyblog.co.nz	https://thedailyblog.co.nz/2020/08/29/the-liberal-agenda-break-the-governments-protective-cone-of-silence-around-israel/	The Liberal Agenda - Break the government's protective ...	text-20-08/20-08-nz.txt	now-sources-2020.txt
32048515	582	20-08-30	2020-08-30	US	buzzfeednews.com	https://www.buzzfeednews.com/article/sheerafrenkel/israel-says-death-of-eight-members-of-the-kaware-family-is-a	Israel Says Death of Eight Members of The Kaware Family Is ...	text-20-08/20-08-us1.txt	now-sources-2020.txt
32048573	1201	20-08-30	2020-08-30	US	jpost.com	https://www.jpost.com/Opinion/One-of-the-worst-chapters-in-Palestinian-schoolbooks-570228	One of the worst chapters in Palestinian schoolbooks - The ...	text-20-08/20-08-us4.txt	now-sources-2020.txt
32048865	1329	20-08-30	2020-08-30	US	jpost.com	https://www.jpost.com/opinion/there-is-no-free-lunch-the-price-of-the-uae-israel-deal-640413	There is no free lunch - the price of the UAE-Israel deal ...	text-20-08/20-08-us4.txt	now-sources-2020.txt
85799677	1854	20-08-30	2020-08-30	US	The Times of Israel	https://blogs.timesofisrael.com/born-of-internal-arab-despair-uae-deal-gives-israel-genuine-chance-of-peace/	Born of internal Arab despair, UAE deal gives Israel genuine chance of peace	text-20-08/20-08-us4.txt	now-sources-2020.txt
85800300	691	20-08-30	2020-08-30	US	Time	https://time.com/5884878/in-israel-jared-kushner-says-stage-is-set-for-mideast-progress/	In Israel, Jared Kushner Says 'Stage Is Set' for Mideast Progress	text-20-08/20-08-us1.txt	now-sources-2020.txt
85801271	652	20-08-30	2020-08-30	US	The Jerusalem Post Blogs	https://www.jpost.com/middle-east/qatari-envoy-pursues-efforts-to-end-gaza-tensions-640487	Qatari envoy pursues efforts to end Gaza tensions	text-20-08/20-08-us4.txt	now-sources-2020.txt
85801320	354	20-08-30	2020-08-30	US	YAHOO!	https://news.yahoo.com/israel-responds-explosive-balloons-tank-073036544.html	Israel responds to explosive balloons with tank fire on Gaza	text-20-08/20-08-us2.txt	now-sources-2020.txt
85802130	865	20-08-30	2020-08-30	US	CNBC	https://www.cnbc.com/2020/08/13/trump-uae-and-israel-to-normalize-relations-west-bank-annexations-on-pause.html	Trump says UAE and Israel to normalize relations in deal that pauses West Bank annexations	text-20-08/20-08-us2.txt	now-sources-2020.txt
85805000	471	20-08-30	2020-08-30	US	Al Jazeera English on MSN.com	https://www.msn.com/en-us/news/world/israeli-tanks-hit-hamas-after-balloon-attacks-from-gaza/ar-BB18vT0n	Israeli tanks hit Hamas after balloon attacks from Gaza	text-20-08/20-08-us1.txt	now-sources-2020.txt
85805762	1738	20-08-30	2020-08-30	US	The Jerusalem Post Blogs	https://www.jpost.com/arab-israeli-conflict/does-israel-prefer-peace-with-authoritarian-regimes-640470	Does Israel prefer peace with authoritarian regimes?	text-20-08/20-08-us4.txt	now-sources-2020.txt
85806501	523	20-08-30	2020-08-30	US	The Jerusalem Post Blogs	https://www.jpost.com/arab-israeli-conflict/families-of-three-murdered-teenagers-demand-nis-500m-from-hamas-640451	Families of three murdered teenagers demand NIS 500m. from Hamas	text-20-08/20-08-us1.txt	now-sources-2020.txt
42237212	634	20-08-31	2020-08-31	GB	dailymail.co.uk	https://www.dailymail.co.uk/tvshowbiz/article-8515067/Katya-Jones-Helen-Mirren-join-host-stars-auction-goods-COVID-19-response.html	Katya Jones and Helen Mirren join a host of stars to ...	text-20-08/20-08-gb.txt	now-sources-2020.txt
32051102	1844	20-08-31	2020-08-31	GH	primenewsghana.com	https://www.primenewsghana.com/general-news.html?act=dispBoardWrite&amp;is_preview=on&amp;mid=qna&amp;start=11850	Today's Ghana news headlines - Prime News Ghana - Results ...	text-20-08/20-08-gh.txt	now-sources-2020.txt
62096827	308	20-08-31	2020-08-31	IE	galwaydaily.com	https://www.galwaydaily.com/news/palestine-solidarity-demo-planned-for-sunday/	Palestine solidarity demo planned for Sunday - Galway Daily	text-20-08/20-08-ie.txt	now-sources-2020.txt
32051226	6017	20-08-31	2020-08-31	NZ	newsroom.co.nz	https://www.newsroom.co.nz/2019/12/09/934309/five-frustrating-years-and-eight-awful-months?fbclid=IwAR3mNfQnYMNVIF6my9dxX4XVfACQwxyYOE_3q-1nOLR0ldwbY2JPwHWN4Zw	Five frustrating years, eight awful months	text-20-08/20-08-nz.txt	now-sources-2020.txt
32051386	1359	20-08-31	2020-08-31	NZ	newsroom.co.nz	https://www.newsroom.co.nz/lockerroom/how-sport-and-nature-turned-olas-life-around	How Sport and Nature Turned Ola's Life Around | Newsroom	text-20-08/20-08-nz.txt	now-sources-2020.txt
32052273	5870	20-08-31	2020-08-31	US	finance.yahoo.com	https://finance.yahoo.com/news/edited-transcript-mer-ps-earnings-165253605.html	Edited Transcript of MER.PS earnings conference call or ...	text-20-08/20-08-us4.txt	now-sources-2020.txt
32052408	967	20-08-31	2020-08-31	US	jpost.com	https://www.jpost.com/arab-israeli-conflict/israel-uae-normalization-moves-follow-years-of-failed-peace-initiatives-640548	Israel, UAE 'normalization' moves follow years of failed ...	text-20-08/20-08-us1.txt	now-sources-2020.txt
85807821	3621	20-08-31	2020-08-31	US	Omaha.com	https://omaha.com/business/the-latest-trumps-pandemic-adviser-urges-cautious-optimism/article_f6069b95-0dc2-5a5d-b0a9-92d72b9c65d6.html	The Latest: Trump's pandemic adviser urges cautious optimism	text-20-08/20-08-us2.txt	now-sources-2020.txt
85810190	849	20-08-31	2020-08-31	US	The Jerusalem Post Blogs	https://www.jpost.com/opinion/with-the-uae-deal-the-boycott-divestment-and-sanctions-movement-is-over-640622	With the UAE deal, the Boycott, Divestment and Sanctions movement is over	text-20-08/20-08-us5.txt	now-sources-2020.txt
85812299	340	20-08-31	2020-08-31	US	Politico on MSN.com	https://www.msn.com/en-us/news/us/birthday-of-the-day-leland-vittert-fox-news-correspondent/ar-BB18xhXk	BIRTHDAY OF THE DAY: Leland Vittert, Fox News correspondent	text-20-08/20-08-us5.txt	now-sources-2020.txt
85812365	534	20-08-31	2020-08-31	US	The Jerusalem Post Blogs	https://www.jpost.com/american-politics/bidens-platform-for-arab-americans-reiterates-opposition-to-bds-movement-640668	Biden's platform for Arab Americans reiterates opposition to BDS movement	text-20-08/20-08-us4.txt	now-sources-2020.txt
85813448	566	20-08-31	2020-08-31	US	StarTribune	https://www.startribune.com/hamas-says-deal-reached-to-calm-violence-with-israel/572276032/	Hamas says deal reached to calm violence with Israel	text-20-08/20-08-us3.txt	now-sources-2020.txt
85814405	847	20-08-31	2020-08-31	US	Reuters on MSN.com	https://www.msn.com/en-gb/news/world/israeli-and-us-officials-fly-to-uae-to-cement-normalisation-deal/ar-BB18xfgc	Israeli and U.S. officials fly to UAE to cement 'normalisation' deal	text-20-08/20-08-us1.txt	now-sources-2020.txt
85815546	630	20-08-31	2020-08-31	US	International Business Times	https://www.ibtimes.com/hamas-israel-strike-deal-end-gaza-escalation-3037748	Hamas And Israel Strike Deal To End Gaza Escalation	text-20-08/20-08-us3.txt	now-sources-2020.txt
51926263	1094	20-09-01	2020-09-01	BD	bdnews24.com	https://bdnews24.com/world/2020/09/01/israel-and-hamas-agree-to-cool-hostilities-for-now	Israel and Hamas agree to cool hostilities, for now ...	text-20-09/20-09-bd.txt	now-sources-2020.txt
42240505	666	20-09-01	2020-09-01	GB	theweek.co.uk	https://www.theweek.co.uk/daily-briefing/107950/ten-things-you-need-to-know-today-tuesday-1-sep-2020	Ten Things You Need to Know Today: Tuesday 1 Sep 2020 ...	text-20-09/20-09-gb.txt	now-sources-2020.txt
72211653	2052	20-09-01	2020-09-01	IN	risingkashmir.com	http://risingkashmir.com/news/abraham-accord-and-the-middle-east-tension	Rising Kashmir	text-20-09/20-09-in.txt	now-sources-2020.txt
72211900	1242	20-09-01	2020-09-01	IN	newsclick.in	https://staging.newsclick.in/how-do-people-keep-going	How do people keep going? | NewsClick	text-20-09/20-09-in.txt	now-sources-2020.txt
72212203	1644	20-09-01	2020-09-01	IN	risingkashmir.com	http://www.risingkashmir.com/news/uaeisrael-deal-may-you-never-be-sold-out-by-your-friends	Rising Kashmir	text-20-09/20-09-in.txt	now-sources-2020.txt
32053510	1299	20-09-01	2020-09-01	LK	slguardian.org	http://www.slguardian.org/2020/09/establishing-commercial-airlinks.html	Establishing Commercial Airlinks between Israel and UAE	text-20-09/20-09-lk.txt	now-sources-2020.txt
85819441	2822	20-09-01	2020-09-01	US	AOL	https://www.aol.com/article/lifestyle/2020/09/01/asymptomatic-kids-can-test-positive-for-covid-19-for-weeks-and-may-facilitate-silent-spread-without-masks/24606970/	Asymptomatic kids can test positive for COVID-19 for weeks - and may 'facilitate silent spread' without masks	text-20-09/20-09-us3.txt	now-sources-2020.txt
85821344	631	20-09-01	2020-09-01	US	The Jerusalem Post Blogs	https://www.jpost.com/arab-israeli-conflict/hamas-media-qatars-al-jazeera-call-israels-kiryat-gat-a-settlement-640686	Hamas media, Qatar's Al-Jazeera call Israel's Kiryat Gat a 'settlement'	text-20-09/20-09-us3.txt	now-sources-2020.txt
85821465	516	20-09-01	2020-09-01	US	UPI.com	https://www.upi.com/Top_News/World-News/2020/09/01/Hamas-Israel-agree-to-simmer-tensions/8431598945109/	Hamas, Israel agree to simmer tensions	text-20-09/20-09-us4.txt	now-sources-2020.txt
85822270	181	20-09-01	2020-09-01	US	Democracy Now	https://www.democracynow.org/2020/9/1/headlines/reports_hamas_and_israel_reach_deal_to_cease_hostilities	Reports: Hamas and Israel Reach Deal to Cease Hostilities	text-20-09/20-09-us4.txt	now-sources-2020.txt
85822307	874	20-09-01	2020-09-01	US	The Jerusalem Post Blogs	https://www.jpost.com/israel-news/idf-says-it-struck-100-hamas-targets-over-19-nights-640725	IDF says it struck 100 Hamas targets over 19 nights	text-20-09/20-09-us1.txt	now-sources-2020.txt
85823366	1582	20-09-01	2020-09-01	US	New York Times	https://www.nytimes.com/2020/08/31/briefing/germany-spain-rwanda.html	Your Tuesday Briefing	text-20-09/20-09-us4.txt	now-sources-2020.txt
85824885	853	20-09-01	2020-09-01	US	Washington Post	https://www.washingtonpost.com/nation/2020/09/02/coronavirus-covid-live-updates-us/	Live updates: Fearing homelessness could worsen coronavirus crisis, Trump administration halts evictions	text-20-09/20-09-us5.txt	now-sources-2020.txt
85825172	1143	20-09-01	2020-09-01	US	Washington Post	https://www.washingtonpost.com/world/2020/09/01/refugee-camps-have-avoided-worst-pandemic-that-could-be-about-change/	Refugee camps have avoided the worst of the pandemic. That could be about to change.	text-20-09/20-09-us4.txt	now-sources-2020.txt
51928374	932	20-09-02	2020-09-02	CA	nationalpost.com	https://www.nationalpost.com/news/17079.rss	NPL Npindex top stories	text-20-09/20-09-ca.txt	now-sources-2020.txt
51928380	761	20-09-02	2020-09-02	CA	theglobeandmail.com	https://www.theglobeandmail.com/world/article-us-imposes-sanctions-on-icc-chief-prosecutor-one-of-her-aides/	U.S. imposes sanctions on ICC chief prosecutor, one of her ...	text-20-09/20-09-ca.txt	now-sources-2020.txt
72213600	1724	20-09-02	2020-09-02	IN	in.reuters.com	https://in.reuters.com/news/picture/top-photos-of-the-day-idUSRTX7QWFJ	Top Photos of the Day | Reuters.com	text-20-09/20-09-in.txt	now-sources-2020.txt
72214021	1482	20-09-02	2020-09-02	IN	newsclick.in	https://staging.newsclick.in/settlers-and-their-state-ideology-practice	The settlers and their state: ideology in practice | NewsClick	text-20-09/20-09-in.txt	now-sources-2020.txt
72214635	4773	20-09-02	2020-09-02	IN	in.reuters.com	https://in.reuters.com/news/picture/pictures-of-the-month-august-idINRTX7SSA9	Pictures of the month: August | Reuters.com	text-20-09/20-09-in.txt	now-sources-2020.txt
32054417	891	20-09-02	2020-09-02	NZ	thedailyblog.co.nz	https://thedailyblog.co.nz/2020/08/31/dreaded-news-covid-19-has-broken-out-in-gaza-urgent-appeal-for-the-government-to-speak-ou/	Dreaded news - Covid 19 has broken out in Gaza - Urgent ...	text-20-09/20-09-nz.txt	now-sources-2020.txt
32054418	1801	20-09-02	2020-09-02	NZ	thedailyblog.co.nz	https://thedailyblog.co.nz/2020/08/31/guest-blog-lois-griffiths-grandmothers-little-brothers-baby-sisters/	GUEST BLOG: Lois Griffiths - GRANDMOTHERS, LITTLE BROTHERS ...	text-20-09/20-09-nz.txt	now-sources-2020.txt
32054826	304	20-09-02	2020-09-02	US	jpost.com	https://www.jpost.com/breaking-news/gantz-signs-orders-to-seize-millions-of-shekel-of-hamas-funds-property-640833	Gantz signs orders to seize millions of shekels of Hamas ...	text-20-09/20-09-us2.txt	now-sources-2020.txt
32054861	1203	20-09-02	2020-09-02	US	jpost.com	https://www.jpost.com/opinion/a-jewish-view-of-non-violent-protest-and-civil-disobedience-640627	A Jewish view of non-violent protest and civil ...	text-20-09/20-09-us4.txt	now-sources-2020.txt
32054979	993	20-09-02	2020-09-02	US	jpost.com	https://www.jpost.com/arab-israeli-conflict/hamas-used-covid-19-as-a-weapon-of-war-analysis-640753	Hamas used COVID-19 as a weapon of war - analysis - The ...	text-20-09/20-09-us4.txt	now-sources-2020.txt
32055382	814	20-09-02	2020-09-02	US	jpost.com	https://www.jpost.com/israel-news/gantz-demands-israel-hold-onto-bodies-of-all-palestinian-attackers-640835	Cabinet approves Israel holding onto all bodies of ...	text-20-09/20-09-us5.txt	now-sources-2020.txt
32055996	304	20-09-02	2020-09-02	US	jpost.com	https://www.jpost.com/breaking-news/gantz-signs-orders-to-seize-millions-of-shekel-of-hamas-funds-property-640833	Gantz signs orders to seize millions of shekels of Hamas ...	text-20-09/20-09-us5.txt	now-sources-2020.txt
32056647	304	20-09-02	2020-09-02	US	jpost.com	https://www.jpost.com/arab-israeli-conflict/get-zionism-out-of-argentina-is-spray-painted-in-small-argentine-city-640901	`Get Zionism out of Argentina' is spray-painted in small ...	text-20-09/20-09-us3.txt	now-sources-2020.txt
32056649	615	20-09-02	2020-09-02	US	jpost.com	https://www.jpost.com/israel-news/ngos-urge-court-to-halt-gaza-fuel-ban-un-warns-of-covid-19-spike-640594	NGOs urge court to halt Gaza fuel ban, UN warns of COVID ...	text-20-09/20-09-us3.txt	now-sources-2020.txt
85826060	917	20-09-02	2020-09-02	US	ABC	https://abcnews.go.com/International/wireStory/saudi-arabia-countries-fly-skies-72767498	Saudi Arabia says flights to, from UAE can fly over kingdom	text-20-09/20-09-us4.txt	now-sources-2020.txt
85827339	443	20-09-02	2020-09-02	US	The Jerusalem Post Blogs	https://www.jpost.com/israel-news/dm-gantz-signs-four-seizure-orders-for-hamas-funds-and-property-640840	DM Gantz signs four seizure orders for Hamas funds and property	text-20-09/20-09-us2.txt	now-sources-2020.txt
85828499	645	20-09-02	2020-09-02	US	The Jerusalem Post Blogs	https://www.jpost.com/middle-east/sisi-to-netanyahu-i-support-uae-deal-refrain-from-west-bank-annexation-640842	Sisi to Netanyahu: I support UAE deal, refrain from West Bank annexation	text-20-09/20-09-us5.txt	now-sources-2020.txt
85834053	744	20-09-02	2020-09-02	US	Reuters	https://www.reuters.com/article/us-israel-emirates-usa-communique-idUSKBN25T2FE	Stop or suspend West Bank annexation? Devil in the detail for Israel-UAE deal	text-20-09/20-09-us3.txt	now-sources-2020.txt
72217596	1466	20-09-03	2020-09-03	IN	in.reuters.com	https://in.reuters.com/news/picture/top-photos-of-the-day-idUSRTX7T9C1	Top Photos of the Day | Reuters.com	text-20-09/20-09-in.txt	now-sources-2020.txt
72217786	10450	20-09-03	2020-09-03	IN	orfonline.org	https://www.orfonline.org/research/energy-news-monitor-volume-xvii-issue-11/	Energy News Monitor | Volume XVII; Issue 11 | ORF	text-20-09/20-09-in.txt	now-sources-2020.txt
32057375	817	20-09-03	2020-09-03	US	timesofisrael.com	https://jewishweek.timesofisrael.com/pompeo-cancels-israel-ad-saudi-arabia-opens-airspace-to-israel-malka-leifer-faces-extradition/	Pompeo cancels Israel ad, Saudi Arabia opens airspace to ...	text-20-09/20-09-us4.txt	now-sources-2020.txt
32057482	587	20-09-03	2020-09-03	US	timesofisrael.com	https://jewishweek.timesofisrael.com/cases-surge-again-in-israel-nypd-rabbi-mugged-art-shamsky-mourns-tom-seaver/	Cases surge (again) in Israel, NYPD rabbi mugged, Art ...	text-20-09/20-09-us5.txt	now-sources-2020.txt
85835200	1637	20-09-03	2020-09-03	US	Omaha.com	https://omaha.com/news/archives/today-s-top-pics-heat-bucks-basketball-and-more/collection_a1ee2294-a8e9-50c1-9b37-e3842b2ba9a4.html	Today's top pics: Heat Bucks Basketball and more	text-20-09/20-09-us1.txt	now-sources-2020.txt
85838187	601	20-09-03	2020-09-03	US	The Jerusalem Post Blogs	https://www.jpost.com/middle-east/hamas-in-lebanon-meets-islamic-jihad-ahead-of-possible-hezbollah-meeting-640924	Hamas in Lebanon meets Islamic Jihad ahead of possible Hezbollah meeting	text-20-09/20-09-us5.txt	now-sources-2020.txt
42244890	621	20-09-04	2020-09-04	GB	uk.reuters.com	https://uk.reuters.com/article/uk-health-coronavirus-latest-factbox/latest-on-the-worldwide-spread-of-coronavirus-idUKKBN25S4Q6	Latest on the worldwide spread of coronavirus - Reuters	text-20-09/20-09-gb.txt	now-sources-2020.txt
42246099	228	20-09-04	2020-09-04	GB	heraldscotland.com	https://www.heraldscotland.com/news/18699314.pro-palestine-protestors-gather-hampden-park-ahead-scotland-v-israel-game/	Pro-Palestine protestors gather at Hampden Park ahead of ...	text-20-09/20-09-gb.txt	now-sources-2020.txt
42246342	1044	20-09-04	2020-09-04	GB	blogs.lse.ac.uk	https://blogs.lse.ac.uk/globalhealth/2018/08/07/re-conceptualising-health-in-wars-and-conflicts-a-new-focus-on-deprivation-and-suffering-in-the-opt/	Re-conceptualising Health in Wars and Conflicts: A New ...	text-20-09/20-09-gb.txt	now-sources-2020.txt
85847776	1520	20-09-04	2020-09-04	US	The Daily Beast on MSN.com	https://www.msn.com/en-us/news/us/two-e2-80-98boogaloo-bois-e2-80-99-charged-with-conspiring-to-provide-support-to-hamas/ar-BB18ICs8	Two `Boogaloo Bois' Charged With Conspiring to Provide Support to Hamas	text-20-09/20-09-us4.txt	now-sources-2020.txt
85849739	311	20-09-04	2020-09-04	US	Reuters on MSN.com	https://www.msn.com/en-au/lifestyle/wellbeing/spike-in-coronavirus-cases-in-gaza-worries-main-un-aid-group/ar-BB18Ihx9	Spike in coronavirus cases in Gaza worries main U.N. aid group	text-20-09/20-09-us2.txt	now-sources-2020.txt
85851007	633	20-09-04	2020-09-04	US	The Jerusalem Post Blogs	https://www.jpost.com/middle-east/unrwa-launches-nearly-100-m-appeal-for-palestinian-coronavirus-aid-641111	UNRWA launches nearly $100 M appeal for Palestinian coronavirus aid	text-20-09/20-09-us1.txt	now-sources-2020.txt
51933034	371	20-09-05	2020-09-05	BD	thedailystar.net	https://www.thedailystar.net/world/news/serious-attack-against-rule-law-1955777	A `serious' attack against rule of law | The Daily Star	text-20-09/20-09-bd.txt	now-sources-2020.txt
42249255	895	20-09-05	2020-09-05	GB	kashmirreader.com	https://kashmirreader.com/2020/09/04/how-israeli-piracy-destroyed-gazas-once-thriving-fishing-industry/	How Israeli Piracy Destroyed Gaza's Once Thriving Fishing ...	text-20-09/20-09-gb.txt	now-sources-2020.txt
42249460	1043	20-09-05	2020-09-05	GB	kashmirreader.com	https://kashmirreader.com/2020/09/06/israels-friends-dictate-the-agenda-of-the-republican-party/	Israel's Friends Dictate the Agenda of the Republican ...	text-20-09/20-09-gb.txt	now-sources-2020.txt
